Source Name	Characteristics [Organism]	Term Source 1 REF	Term Source 1 Accession	Characteristics [Organism Part]	Term Source 2 REF	Term Source 2 Accession	Protocol REF	Protocol REF	Assay Name	Comment [Fluorescent Labels]	Comment [Fluorescent Label Reference DOIs]	Dataset Name	Image File	Comment [Image File Path]	Comment [Image File Type]	Channels	Protocol REF	Processed Data File
0AF10D7E72	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_transgolgi	"cldnB:lyn-EGFP; LexOP:B4GalT1(1-55Q)-tagRFPt"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_transgolgi	"0AF10D7E72_8bit_lynEGFP.tif; 0AF10D7E72_8bit_b4galT1tagRFPt.tif"	"./0AF10D7E72/0AF10D7E72_8bit_lynEGFP.tif; ./0AF10D7E72/0AF10D7E72_8bit_b4galT1tagRFPt.tif"	"raw; raw"	"lynEGFP,cell membranes; b4galT1tagRFPt,trans-Golgi"	data analysis protocol	idr0079-experimentA-processed.txt
0BC19C020F	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_transgolgi	"cldnB:lyn-EGFP; LexOP:B4GalT1(1-55Q)-tagRFPt"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_transgolgi	"0BC19C020F_8bit_lynEGFP.tif; 0BC19C020F_8bit_b4galT1tagRFPt.tif"	"./0BC19C020F/0BC19C020F_8bit_lynEGFP.tif; ./0BC19C020F/0BC19C020F_8bit_b4galT1tagRFPt.tif"	"raw; raw"	"lynEGFP,cell membranes; b4galT1tagRFPt,trans-Golgi"	data analysis protocol	idr0079-experimentA-processed.txt
1648A8CC34	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_transgolgi	"cldnB:lyn-EGFP; LexOP:B4GalT1(1-55Q)-tagRFPt"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_transgolgi	"1648A8CC34_8bit_lynEGFP.tif; 1648A8CC34_8bit_b4galT1tagRFPt.tif"	"./1648A8CC34/1648A8CC34_8bit_lynEGFP.tif; ./1648A8CC34/1648A8CC34_8bit_b4galT1tagRFPt.tif"	"raw; raw"	"lynEGFP,cell membranes; b4galT1tagRFPt,trans-Golgi"	data analysis protocol	idr0079-experimentA-processed.txt
32DC08CA03	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_transgolgi	"cldnB:lyn-EGFP; LexOP:B4GalT1(1-55Q)-tagRFPt"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_transgolgi	"32DC08CA03_8bit_lynEGFP.tif; 32DC08CA03_8bit_b4galT1tagRFPt.tif"	"./32DC08CA03/32DC08CA03_8bit_lynEGFP.tif; ./32DC08CA03/32DC08CA03_8bit_b4galT1tagRFPt.tif"	"raw; raw"	"lynEGFP,cell membranes; b4galT1tagRFPt,trans-Golgi"	data analysis protocol	idr0079-experimentA-processed.txt
43665D3AE9	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_transgolgi	"cldnB:lyn-EGFP; LexOP:B4GalT1(1-55Q)-tagRFPt"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_transgolgi	"43665D3AE9_8bit_lynEGFP.tif; 43665D3AE9_8bit_b4galT1tagRFPt.tif"	"./43665D3AE9/43665D3AE9_8bit_lynEGFP.tif; ./43665D3AE9/43665D3AE9_8bit_b4galT1tagRFPt.tif"	"raw; raw"	"lynEGFP,cell membranes; b4galT1tagRFPt,trans-Golgi"	data analysis protocol	idr0079-experimentA-processed.txt
67FD8A06DA	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_transgolgi	"cldnB:lyn-EGFP; LexOP:B4GalT1(1-55Q)-tagRFPt"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_transgolgi	"67FD8A06DA_8bit_lynEGFP.tif; 67FD8A06DA_8bit_b4galT1tagRFPt.tif"	"./67FD8A06DA/67FD8A06DA_8bit_lynEGFP.tif; ./67FD8A06DA/67FD8A06DA_8bit_b4galT1tagRFPt.tif"	"raw; raw"	"lynEGFP,cell membranes; b4galT1tagRFPt,trans-Golgi"	data analysis protocol	idr0079-experimentA-processed.txt
9169ADF9A0	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_transgolgi	"cldnB:lyn-EGFP; LexOP:B4GalT1(1-55Q)-tagRFPt"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_transgolgi	"9169ADF9A0_8bit_lynEGFP.tif; 9169ADF9A0_8bit_b4galT1tagRFPt.tif"	"./9169ADF9A0/9169ADF9A0_8bit_lynEGFP.tif; ./9169ADF9A0/9169ADF9A0_8bit_b4galT1tagRFPt.tif"	"raw; raw"	"lynEGFP,cell membranes; b4galT1tagRFPt,trans-Golgi"	data analysis protocol	idr0079-experimentA-processed.txt
9B3C4C613D	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_transgolgi	"cldnB:lyn-EGFP; LexOP:B4GalT1(1-55Q)-tagRFPt"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_transgolgi	"9B3C4C613D_8bit_lynEGFP.tif; 9B3C4C613D_8bit_b4galT1tagRFPt.tif"	"./9B3C4C613D/9B3C4C613D_8bit_lynEGFP.tif; ./9B3C4C613D/9B3C4C613D_8bit_b4galT1tagRFPt.tif"	"raw; raw"	"lynEGFP,cell membranes; b4galT1tagRFPt,trans-Golgi"	data analysis protocol	idr0079-experimentA-processed.txt
C11B3A3777	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_transgolgi	"cldnB:lyn-EGFP; LexOP:B4GalT1(1-55Q)-tagRFPt"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_transgolgi	"C11B3A3777_8bit_lynEGFP.tif; C11B3A3777_8bit_b4galT1tagRFPt.tif"	"./C11B3A3777/C11B3A3777_8bit_lynEGFP.tif; ./C11B3A3777/C11B3A3777_8bit_b4galT1tagRFPt.tif"	"raw; raw"	"lynEGFP,cell membranes; b4galT1tagRFPt,trans-Golgi"	data analysis protocol	idr0079-experimentA-processed.txt
DE267BC41F	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_transgolgi	"cldnB:lyn-EGFP; LexOP:B4GalT1(1-55Q)-tagRFPt"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_transgolgi	"DE267BC41F_8bit_lynEGFP.tif; DE267BC41F_8bit_b4galT1tagRFPt.tif"	"./DE267BC41F/DE267BC41F_8bit_lynEGFP.tif; ./DE267BC41F/DE267BC41F_8bit_b4galT1tagRFPt.tif"	"raw; raw"	"lynEGFP,cell membranes; b4galT1tagRFPt,trans-Golgi"	data analysis protocol	idr0079-experimentA-processed.txt
0AF10D7E72	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_transgolgi	"cldnB:lyn-EGFP; LexOP:B4GalT1(1-55Q)-tagRFPt"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_transgolgi	0AF10D7E72_8bit_lynEGFP_seg.tif	./0AF10D7E72/0AF10D7E72_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
0BC19C020F	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_transgolgi	"cldnB:lyn-EGFP; LexOP:B4GalT1(1-55Q)-tagRFPt"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_transgolgi	0BC19C020F_8bit_lynEGFP_seg.tif	./0BC19C020F/0BC19C020F_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
1648A8CC34	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_transgolgi	"cldnB:lyn-EGFP; LexOP:B4GalT1(1-55Q)-tagRFPt"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_transgolgi	1648A8CC34_8bit_lynEGFP_seg.tif	./1648A8CC34/1648A8CC34_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
32DC08CA03	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_transgolgi	"cldnB:lyn-EGFP; LexOP:B4GalT1(1-55Q)-tagRFPt"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_transgolgi	32DC08CA03_8bit_lynEGFP_seg.tif	./32DC08CA03/32DC08CA03_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
43665D3AE9	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_transgolgi	"cldnB:lyn-EGFP; LexOP:B4GalT1(1-55Q)-tagRFPt"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_transgolgi	43665D3AE9_8bit_lynEGFP_seg.tif	./43665D3AE9/43665D3AE9_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
67FD8A06DA	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_transgolgi	"cldnB:lyn-EGFP; LexOP:B4GalT1(1-55Q)-tagRFPt"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_transgolgi	67FD8A06DA_8bit_lynEGFP_seg.tif	./67FD8A06DA/67FD8A06DA_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
9169ADF9A0	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_transgolgi	"cldnB:lyn-EGFP; LexOP:B4GalT1(1-55Q)-tagRFPt"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_transgolgi	9169ADF9A0_8bit_lynEGFP_seg.tif	./9169ADF9A0/9169ADF9A0_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
9B3C4C613D	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_transgolgi	"cldnB:lyn-EGFP; LexOP:B4GalT1(1-55Q)-tagRFPt"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_transgolgi	9B3C4C613D_8bit_lynEGFP_seg.tif	./9B3C4C613D/9B3C4C613D_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
C11B3A3777	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_transgolgi	"cldnB:lyn-EGFP; LexOP:B4GalT1(1-55Q)-tagRFPt"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_transgolgi	C11B3A3777_8bit_lynEGFP_seg.tif	./C11B3A3777/C11B3A3777_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
DE267BC41F	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_transgolgi	"cldnB:lyn-EGFP; LexOP:B4GalT1(1-55Q)-tagRFPt"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_transgolgi	DE267BC41F_8bit_lynEGFP_seg.tif	./DE267BC41F/DE267BC41F_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
119F60A8CE	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_atoh1a	"cldnB:lyn-EGFP; atoh1a:dtomato"	"10.1016/j.devcel.2006.02.019; 10.1016/j.ydbio.2010.02.017"	membranes_atoh1a	"119F60A8CE_8bit_lynEGFP.tif; 119F60A8CE_8bit_atoh1a.tif"	"./119F60A8CE/119F60A8CE_8bit_lynEGFP.tif; ./119F60A8CE/119F60A8CE_8bit_atoh1a.tif"	"raw; raw"	"lynEGFP,cell membranes; atoh1a,atoh1a expression marker"	data analysis protocol	idr0079-experimentA-processed.txt
464E37847A	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_atoh1a	"cldnB:lyn-EGFP; atoh1a:dtomato"	"10.1016/j.devcel.2006.02.019; 10.1016/j.ydbio.2010.02.018"	membranes_atoh1a	"464E37847A_8bit_lynEGFP.tif; 464E37847A_8bit_atoh1a.tif"	"./464E37847A/464E37847A_8bit_lynEGFP.tif; ./464E37847A/464E37847A_8bit_atoh1a.tif"	"raw; raw"	"lynEGFP,cell membranes; atoh1a,atoh1a expression marker"	data analysis protocol	idr0079-experimentA-processed.txt
4CDB5D1964	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_atoh1a	"cldnB:lyn-EGFP; atoh1a:dtomato"	"10.1016/j.devcel.2006.02.019; 10.1016/j.ydbio.2010.02.019"	membranes_atoh1a	"4CDB5D1964_8bit_lynEGFP.tif; 4CDB5D1964_8bit_atoh1a.tif"	"./4CDB5D1964/4CDB5D1964_8bit_lynEGFP.tif; ./4CDB5D1964/4CDB5D1964_8bit_atoh1a.tif"	"raw; raw"	"lynEGFP,cell membranes; atoh1a,atoh1a expression marker"	data analysis protocol	idr0079-experimentA-processed.txt
6525AAE2D9	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_atoh1a	"cldnB:lyn-EGFP; atoh1a:dtomato"	"10.1016/j.devcel.2006.02.019; 10.1016/j.ydbio.2010.02.020"	membranes_atoh1a	"6525AAE2D9_8bit_lynEGFP.tif; 6525AAE2D9_8bit_atoh1a.tif"	"./6525AAE2D9/6525AAE2D9_8bit_lynEGFP.tif; ./6525AAE2D9/6525AAE2D9_8bit_atoh1a.tif"	"raw; raw"	"lynEGFP,cell membranes; atoh1a,atoh1a expression marker"	data analysis protocol	idr0079-experimentA-processed.txt
66A939E038	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_atoh1a	"cldnB:lyn-EGFP; atoh1a:dtomato"	"10.1016/j.devcel.2006.02.019; 10.1016/j.ydbio.2010.02.021"	membranes_atoh1a	"66A939E038_8bit_lynEGFP.tif; 66A939E038_8bit_atoh1a.tif"	"./66A939E038/66A939E038_8bit_lynEGFP.tif; ./66A939E038/66A939E038_8bit_atoh1a.tif"	"raw; raw"	"lynEGFP,cell membranes; atoh1a,atoh1a expression marker"	data analysis protocol	idr0079-experimentA-processed.txt
6EA948A72F	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_atoh1a	"cldnB:lyn-EGFP; atoh1a:dtomato"	"10.1016/j.devcel.2006.02.019; 10.1016/j.ydbio.2010.02.022"	membranes_atoh1a	"6EA948A72F_8bit_lynEGFP.tif; 6EA948A72F_8bit_atoh1a.tif"	"./6EA948A72F/6EA948A72F_8bit_lynEGFP.tif; ./6EA948A72F/6EA948A72F_8bit_atoh1a.tif"	"raw; raw"	"lynEGFP,cell membranes; atoh1a,atoh1a expression marker"	data analysis protocol	idr0079-experimentA-processed.txt
762D43C95A	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_atoh1a	"cldnB:lyn-EGFP; atoh1a:dtomato"	"10.1016/j.devcel.2006.02.019; 10.1016/j.ydbio.2010.02.023"	membranes_atoh1a	"762D43C95A_8bit_lynEGFP.tif; 762D43C95A_8bit_atoh1a.tif"	"./762D43C95A/762D43C95A_8bit_lynEGFP.tif; ./762D43C95A/762D43C95A_8bit_atoh1a.tif"	"raw; raw"	"lynEGFP,cell membranes; atoh1a,atoh1a expression marker"	data analysis protocol	idr0079-experimentA-processed.txt
7B241168C9	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_atoh1a	"cldnB:lyn-EGFP; atoh1a:dtomato"	"10.1016/j.devcel.2006.02.019; 10.1016/j.ydbio.2010.02.024"	membranes_atoh1a	"7B241168C9_8bit_lynEGFP.tif; 7B241168C9_8bit_atoh1a.tif"	"./7B241168C9/7B241168C9_8bit_lynEGFP.tif; ./7B241168C9/7B241168C9_8bit_atoh1a.tif"	"raw; raw"	"lynEGFP,cell membranes; atoh1a,atoh1a expression marker"	data analysis protocol	idr0079-experimentA-processed.txt
7FBF9F8ABD	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_atoh1a	"cldnB:lyn-EGFP; atoh1a:dtomato"	"10.1016/j.devcel.2006.02.019; 10.1016/j.ydbio.2010.02.025"	membranes_atoh1a	"7FBF9F8ABD_8bit_lynEGFP.tif; 7FBF9F8ABD_8bit_atoh1a.tif"	"./7FBF9F8ABD/7FBF9F8ABD_8bit_lynEGFP.tif; ./7FBF9F8ABD/7FBF9F8ABD_8bit_atoh1a.tif"	"raw; raw"	"lynEGFP,cell membranes; atoh1a,atoh1a expression marker"	data analysis protocol	idr0079-experimentA-processed.txt
88B2F980DC	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_atoh1a	"cldnB:lyn-EGFP; atoh1a:dtomato"	"10.1016/j.devcel.2006.02.019; 10.1016/j.ydbio.2010.02.026"	membranes_atoh1a	"88B2F980DC_8bit_lynEGFP.tif; 88B2F980DC_8bit_atoh1a.tif"	"./88B2F980DC/88B2F980DC_8bit_lynEGFP.tif; ./88B2F980DC/88B2F980DC_8bit_atoh1a.tif"	"raw; raw"	"lynEGFP,cell membranes; atoh1a,atoh1a expression marker"	data analysis protocol	idr0079-experimentA-processed.txt
8B697371A1	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_atoh1a	"cldnB:lyn-EGFP; atoh1a:dtomato"	"10.1016/j.devcel.2006.02.019; 10.1016/j.ydbio.2010.02.027"	membranes_atoh1a	"8B697371A1_8bit_lynEGFP.tif; 8B697371A1_8bit_atoh1a.tif"	"./8B697371A1/8B697371A1_8bit_lynEGFP.tif; ./8B697371A1/8B697371A1_8bit_atoh1a.tif"	"raw; raw"	"lynEGFP,cell membranes; atoh1a,atoh1a expression marker"	data analysis protocol	idr0079-experimentA-processed.txt
9AEE3FC822	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_atoh1a	"cldnB:lyn-EGFP; atoh1a:dtomato"	"10.1016/j.devcel.2006.02.019; 10.1016/j.ydbio.2010.02.028"	membranes_atoh1a	"9AEE3FC822_8bit_lynEGFP.tif; 9AEE3FC822_8bit_atoh1a.tif"	"./9AEE3FC822/9AEE3FC822_8bit_lynEGFP.tif; ./9AEE3FC822/9AEE3FC822_8bit_atoh1a.tif"	"raw; raw"	"lynEGFP,cell membranes; atoh1a,atoh1a expression marker"	data analysis protocol	idr0079-experimentA-processed.txt
C477F10711	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_atoh1a	"cldnB:lyn-EGFP; atoh1a:dtomato"	"10.1016/j.devcel.2006.02.019; 10.1016/j.ydbio.2010.02.029"	membranes_atoh1a	"C477F10711_8bit_lynEGFP.tif; C477F10711_8bit_atoh1a.tif"	"./C477F10711/C477F10711_8bit_lynEGFP.tif; ./C477F10711/C477F10711_8bit_atoh1a.tif"	"raw; raw"	"lynEGFP,cell membranes; atoh1a,atoh1a expression marker"	data analysis protocol	idr0079-experimentA-processed.txt
D995B41047	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_atoh1a	"cldnB:lyn-EGFP; atoh1a:dtomato"	"10.1016/j.devcel.2006.02.019; 10.1016/j.ydbio.2010.02.030"	membranes_atoh1a	"D995B41047_8bit_lynEGFP.tif; D995B41047_8bit_atoh1a.tif"	"./D995B41047/D995B41047_8bit_lynEGFP.tif; ./D995B41047/D995B41047_8bit_atoh1a.tif"	"raw; raw"	"lynEGFP,cell membranes; atoh1a,atoh1a expression marker"	data analysis protocol	idr0079-experimentA-processed.txt
119F60A8CE	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_atoh1a	"cldnB:lyn-EGFP; atoh1a:dtomato"	"10.1016/j.devcel.2006.02.019; 10.1016/j.ydbio.2010.02.017"	membranes_atoh1a	119F60A8CE_8bit_lynEGFP_seg.tif	./119F60A8CE/119F60A8CE_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
464E37847A	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_atoh1a	"cldnB:lyn-EGFP; atoh1a:dtomato"	"10.1016/j.devcel.2006.02.019; 10.1016/j.ydbio.2010.02.018"	membranes_atoh1a	464E37847A_8bit_lynEGFP_seg.tif	./464E37847A/464E37847A_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
4CDB5D1964	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_atoh1a	"cldnB:lyn-EGFP; atoh1a:dtomato"	"10.1016/j.devcel.2006.02.019; 10.1016/j.ydbio.2010.02.019"	membranes_atoh1a	4CDB5D1964_8bit_lynEGFP_seg.tif	./4CDB5D1964/4CDB5D1964_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
6525AAE2D9	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_atoh1a	"cldnB:lyn-EGFP; atoh1a:dtomato"	"10.1016/j.devcel.2006.02.019; 10.1016/j.ydbio.2010.02.020"	membranes_atoh1a	6525AAE2D9_8bit_lynEGFP_seg.tif	./6525AAE2D9/6525AAE2D9_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
66A939E038	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_atoh1a	"cldnB:lyn-EGFP; atoh1a:dtomato"	"10.1016/j.devcel.2006.02.019; 10.1016/j.ydbio.2010.02.021"	membranes_atoh1a	66A939E038_8bit_lynEGFP_seg.tif	./66A939E038/66A939E038_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
6EA948A72F	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_atoh1a	"cldnB:lyn-EGFP; atoh1a:dtomato"	"10.1016/j.devcel.2006.02.019; 10.1016/j.ydbio.2010.02.022"	membranes_atoh1a	6EA948A72F_8bit_lynEGFP_seg.tif	./6EA948A72F/6EA948A72F_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
762D43C95A	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_atoh1a	"cldnB:lyn-EGFP; atoh1a:dtomato"	"10.1016/j.devcel.2006.02.019; 10.1016/j.ydbio.2010.02.023"	membranes_atoh1a	762D43C95A_8bit_lynEGFP_seg.tif	./762D43C95A/762D43C95A_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
7B241168C9	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_atoh1a	"cldnB:lyn-EGFP; atoh1a:dtomato"	"10.1016/j.devcel.2006.02.019; 10.1016/j.ydbio.2010.02.024"	membranes_atoh1a	7B241168C9_8bit_lynEGFP_seg.tif	./7B241168C9/7B241168C9_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
7FBF9F8ABD	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_atoh1a	"cldnB:lyn-EGFP; atoh1a:dtomato"	"10.1016/j.devcel.2006.02.019; 10.1016/j.ydbio.2010.02.025"	membranes_atoh1a	7FBF9F8ABD_8bit_lynEGFP_seg.tif	./7FBF9F8ABD/7FBF9F8ABD_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
88B2F980DC	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_atoh1a	"cldnB:lyn-EGFP; atoh1a:dtomato"	"10.1016/j.devcel.2006.02.019; 10.1016/j.ydbio.2010.02.026"	membranes_atoh1a	88B2F980DC_8bit_lynEGFP_seg.tif	./88B2F980DC/88B2F980DC_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
8B697371A1	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_atoh1a	"cldnB:lyn-EGFP; atoh1a:dtomato"	"10.1016/j.devcel.2006.02.019; 10.1016/j.ydbio.2010.02.027"	membranes_atoh1a	8B697371A1_8bit_lynEGFP_seg.tif	./8B697371A1/8B697371A1_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
9AEE3FC822	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_atoh1a	"cldnB:lyn-EGFP; atoh1a:dtomato"	"10.1016/j.devcel.2006.02.019; 10.1016/j.ydbio.2010.02.028"	membranes_atoh1a	9AEE3FC822_8bit_lynEGFP_seg.tif	./9AEE3FC822/9AEE3FC822_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
C477F10711	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_atoh1a	"cldnB:lyn-EGFP; atoh1a:dtomato"	"10.1016/j.devcel.2006.02.019; 10.1016/j.ydbio.2010.02.029"	membranes_atoh1a	C477F10711_8bit_lynEGFP_seg.tif	./C477F10711/C477F10711_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
D995B41047	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_atoh1a	"cldnB:lyn-EGFP; atoh1a:dtomato"	"10.1016/j.devcel.2006.02.019; 10.1016/j.ydbio.2010.02.030"	membranes_atoh1a	D995B41047_8bit_lynEGFP_seg.tif	./D995B41047/D995B41047_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
